XCoord,YCoord,FID
114.00080735,22.74467425,1929
114.00979050,22.74467425,1930
114.01877366,22.74467425,1931
114.02775681,22.74467425,1932
114.03673996,22.74467425,1933
114.04572311,22.74467425,1934
114.05470627,22.74467425,1935
114.06368942,22.74467425,1936
114.07267257,22.74467425,1937
114.08165573,22.74467425,1938
114.09063888,22.74467425,1939
114.21640302,22.74467425,1940
114.22538617,22.74467425,1941
114.23436932,22.74467425,1942
114.24335248,22.74467425,1943
114.25233563,22.74467425,1944
114.26131878,22.74467425,1945
114.27030194,22.74467425,1946
114.27928509,22.74467425,1947
114.28826824,22.74467425,1948
114.29725139,22.74467425,1949
114.30623455,22.74467425,1950
114.31521770,22.74467425,1951
114.32420085,22.74467425,1952
114.33318401,22.74467425,1953
114.34216716,22.74467425,1954
114.35115031,22.74467425,1955
114.36013346,22.74467425,1956
114.36911662,22.74467425,1957
114.37809977,22.74467425,1958
114.38708292,22.74467425,1959
114.39606608,22.74467425,1960
114.40504923,22.74467425,1961
114.41403238,22.74467425,1962
113.78521168,22.75295860,1963
113.79419484,22.75295860,1964
113.80317799,22.75295860,1965
113.81216114,22.75295860,1966
113.82114429,22.75295860,1967
113.83012745,22.75295860,1968
113.83911060,22.75295860,1969
113.84809375,22.75295860,1970
113.85707691,22.75295860,1971
113.86606006,22.75295860,1972
113.87504321,22.75295860,1973
113.88402636,22.75295860,1974
113.89300952,22.75295860,1975
113.90199267,22.75295860,1976
113.91097582,22.75295860,1977
113.91995898,22.75295860,1978
113.92894213,22.75295860,1979
113.93792528,22.75295860,1980
113.94690843,22.75295860,1981
113.95589159,22.75295860,1982
113.96487474,22.75295860,1983
113.97385789,22.75295860,1984
113.98284104,22.75295860,1985
113.99182420,22.75295860,1986
114.00080735,22.75295860,1987
114.00979050,22.75295860,1988
114.01877366,22.75295860,1989
114.02775681,22.75295860,1990
114.03673996,22.75295860,1991
114.04572311,22.75295860,1992
114.05470627,22.75295860,1993
114.20741987,22.75295860,1994
114.21640302,22.75295860,1995
114.22538617,22.75295860,1996
114.23436932,22.75295860,1997
114.24335248,22.75295860,1998
114.25233563,22.75295860,1999
114.26131878,22.75295860,2000
114.27030194,22.75295860,2001
114.27928509,22.75295860,2002
114.28826824,22.75295860,2003
114.29725139,22.75295860,2004
114.30623455,22.75295860,2005
114.31521770,22.75295860,2006
114.32420085,22.75295860,2007
114.33318401,22.75295860,2008
114.34216716,22.75295860,2009
114.35115031,22.75295860,2010
114.36013346,22.75295860,2011
114.36911662,22.75295860,2012
114.37809977,22.75295860,2013
114.38708292,22.75295860,2014
114.39606608,22.75295860,2015
114.40504923,22.75295860,2016
114.41403238,22.75295860,2017
113.79419484,22.76124244,2018
113.80317799,22.76124244,2019
113.81216114,22.76124244,2020
113.82114429,22.76124244,2021
113.83012745,22.76124244,2022
113.83911060,22.76124244,2023
113.84809375,22.76124244,2024
113.85707691,22.76124244,2025
113.86606006,22.76124244,2026
113.87504321,22.76124244,2027
113.88402636,22.76124244,2028
113.89300952,22.76124244,2029
113.90199267,22.76124244,2030
113.91097582,22.76124244,2031
113.91995898,22.76124244,2032
113.92894213,22.76124244,2033
113.93792528,22.76124244,2034
113.94690843,22.76124244,2035
113.95589159,22.76124244,2036
113.96487474,22.76124244,2037
113.97385789,22.76124244,2038
113.98284104,22.76124244,2039
113.99182420,22.76124244,2040
114.00080735,22.76124244,2041
114.00979050,22.76124244,2042
114.01877366,22.76124244,2043
114.02775681,22.76124244,2044
114.03673996,22.76124244,2045
114.19843671,22.76124244,2046
114.20741987,22.76124244,2047
114.21640302,22.76124244,2048
114.22538617,22.76124244,2049
114.23436932,22.76124244,2050
114.24335248,22.76124244,2051
114.25233563,22.76124244,2052
114.26131878,22.76124244,2053
114.27030194,22.76124244,2054
114.27928509,22.76124244,2055
114.28826824,22.76124244,2056
114.29725139,22.76124244,2057
114.30623455,22.76124244,2058
114.31521770,22.76124244,2059
114.32420085,22.76124244,2060
114.33318401,22.76124244,2061
114.34216716,22.76124244,2062
114.35115031,22.76124244,2063
114.36013346,22.76124244,2064
114.36911662,22.76124244,2065
114.37809977,22.76124244,2066
114.39606608,22.76124244,2067
114.40504923,22.76124244,2068
114.41403238,22.76124244,2069
113.79419484,22.76952578,2070
113.80317799,22.76952578,2071
113.81216114,22.76952578,2072
113.82114429,22.76952578,2073
113.83012745,22.76952578,2074
113.83911060,22.76952578,2075
113.84809375,22.76952578,2076
113.85707691,22.76952578,2077
113.86606006,22.76952578,2078
113.87504321,22.76952578,2079
113.88402636,22.76952578,2080
113.89300952,22.76952578,2081
113.90199267,22.76952578,2082
113.91097582,22.76952578,2083
113.91995898,22.76952578,2084
113.92894213,22.76952578,2085
113.93792528,22.76952578,2086
113.94690843,22.76952578,2087
113.95589159,22.76952578,2088
113.96487474,22.76952578,2089
113.97385789,22.76952578,2090
113.98284104,22.76952578,2091
113.99182420,22.76952578,2092
114.18945356,22.76952578,2093
114.19843671,22.76952578,2094
114.20741987,22.76952578,2095
114.21640302,22.76952578,2096
114.22538617,22.76952578,2097
114.23436932,22.76952578,2098
114.24335248,22.76952578,2099
114.25233563,22.76952578,2100
114.26131878,22.76952578,2101
114.27030194,22.76952578,2102
114.27928509,22.76952578,2103
114.28826824,22.76952578,2104
114.29725139,22.76952578,2105
114.30623455,22.76952578,2106
114.31521770,22.76952578,2107
114.32420085,22.76952578,2108
114.33318401,22.76952578,2109
114.34216716,22.76952578,2110
114.35115031,22.76952578,2111
114.39606608,22.76952578,2112
114.40504923,22.76952578,2113
113.79419484,22.77780861,2114
113.80317799,22.77780861,2115
113.81216114,22.77780861,2116
113.82114429,22.77780861,2117
113.83012745,22.77780861,2118
113.83911060,22.77780861,2119
113.84809375,22.77780861,2120
113.85707691,22.77780861,2121
113.86606006,22.77780861,2122
113.87504321,22.77780861,2123
113.88402636,22.77780861,2124
113.89300952,22.77780861,2125
113.90199267,22.77780861,2126
113.91097582,22.77780861,2127
113.91995898,22.77780861,2128
113.92894213,22.77780861,2129
113.93792528,22.77780861,2130
113.94690843,22.77780861,2131
113.95589159,22.77780861,2132
113.96487474,22.77780861,2133
113.97385789,22.77780861,2134
113.98284104,22.77780861,2135
113.99182420,22.77780861,2136
114.18945356,22.77780861,2137
114.19843671,22.77780861,2138
114.20741987,22.77780861,2139
114.21640302,22.77780861,2140
114.22538617,22.77780861,2141
114.23436932,22.77780861,2142
114.24335248,22.77780861,2143
114.25233563,22.77780861,2144
114.26131878,22.77780861,2145
114.27030194,22.77780861,2146
114.27928509,22.77780861,2147
114.28826824,22.77780861,2148
114.29725139,22.77780861,2149
114.30623455,22.77780861,2150
114.31521770,22.77780861,2151
114.32420085,22.77780861,2152
114.33318401,22.77780861,2153
114.34216716,22.77780861,2154
114.35115031,22.77780861,2155
114.39606608,22.77780861,2156
114.40504923,22.77780861,2157
113.81216114,22.78609095,2158
113.82114429,22.78609095,2159
113.83012745,22.78609095,2160
113.83911060,22.78609095,2161
113.84809375,22.78609095,2162
113.85707691,22.78609095,2163
113.86606006,22.78609095,2164
113.87504321,22.78609095,2165
113.88402636,22.78609095,2166
113.89300952,22.78609095,2167
113.90199267,22.78609095,2168
113.91097582,22.78609095,2169
113.91995898,22.78609095,2170
113.92894213,22.78609095,2171
113.93792528,22.78609095,2172
113.94690843,22.78609095,2173
113.95589159,22.78609095,2174
113.96487474,22.78609095,2175
113.97385789,22.78609095,2176
113.98284104,22.78609095,2177
114.18945356,22.78609095,2178
114.19843671,22.78609095,2179
114.20741987,22.78609095,2180
114.21640302,22.78609095,2181
114.22538617,22.78609095,2182
114.23436932,22.78609095,2183
114.24335248,22.78609095,2184
114.26131878,22.78609095,2185
114.27030194,22.78609095,2186
114.27928509,22.78609095,2187
114.28826824,22.78609095,2188
114.29725139,22.78609095,2189
114.30623455,22.78609095,2190
114.31521770,22.78609095,2191
114.32420085,22.78609095,2192
114.33318401,22.78609095,2193
113.81216114,22.79437278,2194
113.82114429,22.79437278,2195
113.83012745,22.79437278,2196
113.83911060,22.79437278,2197
113.84809375,22.79437278,2198
113.85707691,22.79437278,2199
113.86606006,22.79437278,2200
113.87504321,22.79437278,2201
113.88402636,22.79437278,2202
113.89300952,22.79437278,2203
113.90199267,22.79437278,2204
113.91097582,22.79437278,2205
113.91995898,22.79437278,2206
113.92894213,22.79437278,2207
113.93792528,22.79437278,2208
113.94690843,22.79437278,2209
113.95589159,22.79437278,2210
113.96487474,22.79437278,2211
113.97385789,22.79437278,2212
113.98284104,22.79437278,2213
114.20741987,22.79437278,2214
114.21640302,22.79437278,2215
114.22538617,22.79437278,2216
114.23436932,22.79437278,2217
114.27030194,22.79437278,2218
114.27928509,22.79437278,2219
114.28826824,22.79437278,2220
114.29725139,22.79437278,2221
114.30623455,22.79437278,2222
114.31521770,22.79437278,2223
114.32420085,22.79437278,2224
114.33318401,22.79437278,2225
114.34216716,22.79437278,2226
113.83911060,22.80265411,2227
113.84809375,22.80265411,2228
113.85707691,22.80265411,2229
113.86606006,22.80265411,2230
113.87504321,22.80265411,2231
113.88402636,22.80265411,2232
113.89300952,22.80265411,2233
113.90199267,22.80265411,2234
113.91097582,22.80265411,2235
113.91995898,22.80265411,2236
113.92894213,22.80265411,2237
113.93792528,22.80265411,2238
113.94690843,22.80265411,2239
113.95589159,22.80265411,2240
113.96487474,22.80265411,2241
113.97385789,22.80265411,2242
113.98284104,22.80265411,2243
114.21640302,22.80265411,2244
114.22538617,22.80265411,2245
114.28826824,22.80265411,2246
114.30623455,22.80265411,2247
114.31521770,22.80265411,2248
114.32420085,22.80265411,2249
114.33318401,22.80265411,2250
114.34216716,22.80265411,2251
113.83911060,22.81093493,2252
113.84809375,22.81093493,2253
113.85707691,22.81093493,2254
113.86606006,22.81093493,2255
113.87504321,22.81093493,2256
113.88402636,22.81093493,2257
113.89300952,22.81093493,2258
113.90199267,22.81093493,2259
113.91097582,22.81093493,2260
113.91995898,22.81093493,2261
113.92894213,22.81093493,2262
113.93792528,22.81093493,2263
113.94690843,22.81093493,2264
113.95589159,22.81093493,2265
113.96487474,22.81093493,2266
114.22538617,22.81093493,2267
114.33318401,22.81093493,2268
114.34216716,22.81093493,2269
113.83911060,22.81921525,2270
113.84809375,22.81921525,2271
113.85707691,22.81921525,2272
113.86606006,22.81921525,2273
113.87504321,22.81921525,2274
113.88402636,22.81921525,2275
113.89300952,22.81921525,2276
113.90199267,22.81921525,2277
113.91097582,22.81921525,2278
113.91995898,22.81921525,2279
113.92894213,22.81921525,2280
113.93792528,22.81921525,2281
113.94690843,22.81921525,2282
113.83911060,22.82749507,2283
113.84809375,22.82749507,2284
113.85707691,22.82749507,2285
113.86606006,22.82749507,2286
113.87504321,22.82749507,2287
113.88402636,22.82749507,2288
113.89300952,22.82749507,2289
113.90199267,22.82749507,2290
113.91097582,22.82749507,2291
113.91995898,22.82749507,2292
113.92894213,22.82749507,2293
113.83911060,22.83577439,2294
113.84809375,22.83577439,2295
113.85707691,22.83577439,2296
113.86606006,22.83577439,2297
113.87504321,22.83577439,2298
113.88402636,22.83577439,2299
113.89300952,22.83577439,2300
113.90199267,22.83577439,2301
113.91097582,22.83577439,2302
113.91995898,22.83577439,2303
113.92894213,22.83577439,2304
113.87504321,22.84405320,2305
113.88402636,22.84405320,2306
113.89300952,22.84405320,2307
113.91995898,22.84405320,2308
113.92894213,22.84405320,2309
113.88402636,22.85233150,2310
